-94.680337,39.210244,"QT [Auto Diesel]-Parkville,MO","8601 NW 45 Hwy, Parkville,MO 64152, Store No 189|816-505-1609"
-94.765587,39.354901,"QT Travel Center-Platte City,MO","I-29 at Hwy 92 Exit 18 [1951 Prairie View Rd], Platte City,MO 64079, Store No 236|816-415-2279"
-94.477105,39.216744,"QT Travel Center [Auto Diesel]-Pleasant Valley,MO","I-35 and Pleasant Valley Rd [N-Exit; S-Exit 14] [8600 Pleasant Valley Rd], Pleasant Valley,MO 64068, Store No 179|816-743-0078"
-94.482555,39.009553,"QT [Auto Diesel]-Raytown,MO","8733 E 63rd St, Raytown,MO 64133, Store No 156|816-358-7026"
-94.472282,38.993104,"QT [Auto Diesel]-Raytown,MO","9323 E 350 Hwy, Raytown,MO 64133, Store No 209|816-358-7026"
-90.334122,38.625576,"QT [Auto Diesel]-Richmond Heights,MO","1530 S Hanley Rd, Richmond Heights,MO 63144, Store NO 647|314-647-2332"
-94.6137924,39.1781387,"QT [Auto Diesel]-Riverside,MO","4600 NW Gateway Dr, Riverside,MO 64150, Store No 170|816-741-8589"
-94.583437,39.365186,"QT [Auto Diesel]-Smithville,MO","1407 S 169 Hwy, Smithville,MO 64089, Store No 213|816-532-4821"
-90.3778899,38.726339,"QT-St Ann,MO","10123 St Charles Rock Rd, St Ann,MO 63074, Store No 635|314-739-2200"
-90.524533,38.769738,"QT-St Charles,MO","1500 Zumbehl Rd, St Charles,MO 63303, Store No 660|636-255-0527"
-90.496144,38.765114,"QT [Auto Diesel]-St Charles,MO","1640 S 5th St, St Charles,MO 63303, Store No 602|636-946-8141"
-90.494038,38.786876,"QT-St Charles,MO","225 N Kingshighway, St Charles,MO 63301, Store No 603|636-947-8389"
-90.50918,38.7786,"QT [Auto Diesel]-St Charles,MO","2260 First Capitol Dr, St Charles,MO 63301, Store No 673|636-947-4244"
-90.5652618,38.7906189,"QT [Auto Diesel]-St Charles,MO","3889 Mexico Rd, St Charles,MO 63303, Store No 623|636-939--266"
-90.3405882,38.7058333,"QT [Auto Diesel]-St John,MO","8583 St Charles Rock Rd, St John,MO 63114, Store No 607|314-429-5338"
-90.399651,38.692736,"QT-St Louis,MO","10793 Page Ave, St Louis,MO 63132, Store No 614|314-426-6193"
-90.233809,38.785579,"QT [Auto Diesel]-St Louis,MO","11802 Lusher Rd, St Louis,MO 63138, Store No 639|314-741-1150"
-90.382608,38.491279,"QT-St Louis,MO","13099 Tesson Ferry Rd, St Louis,MO 63128, Store No 678|314-842-0704"
-90.267092,38.771583,"QT [Auto Diesel]-St Louis,MO","2791 Dunn Rd, St Louis,MO 63136, Store No 628|314-355-5644"
-90.318747,38.511898,"QT-St Louis,MO","3475 Lemay Ferry Rd, St Louis,MO 63125, Store No 633|314-416-9775"
-90.304573,38.483368,"QT-St Louis,MO","4435 Telegraph Rd, St Louis,MO 63129, Store No 674|314-487-1240"
-90.372542,38.461686,"QT [Auto Diesel]-St Louis,MO","4450 Meramec Bottom Rd, St Louis,MO 63129, Store No 629|314-845-2598"
-90.524343,38.56811,"QT [Auto Diesel]-St Louis,MO","604 Big Bend Rd, St Louis,MO 63021, Store No 641|636-230-6765"
-90.314657,38.555125,"QT-St Louis,MO","9101 Gravois Rd, St Louis,MO 63123, Store No 624|314-832-6000"
-90.267059,38.620166,"QT [Auto Diesel]-St Louis Downtown,MO","1615 S Kingshighway Blvd, St Louis Downtown,MO 63110, Store No 637|314-771-5038"
-90.286617,38.615643,"QT [Auto Diesel]-St Louis Downtown,MO","2166 Hampton Ave, St Louis,MO 63139, Store No 687|314-645-7184"
-90.2189255,38.6220245,"QT [Auto Diesel]-St Louis Downtown,MO","2600 Chouteau Ave, St Louis Downtown,MO 63103, Store No 658|314-664-4274"
-90.2292471,38.6023025,"QT [Auto Diesel]-St Louis Downtown,MO","2851 Gravois Ave, St Louis Downtown,MO 63118, Store No 638|314-664-6657"
-90.2708511,38.6005554,"QT [Auto Diesel]-St Louis Downtown,MO","3291 S Kingshighway Blvd, St Louis Downtown,MO 63139, Store No 648|314-351-4600"
-90.255751,38.589564,"QT [Auto Diesel]-St Louis Downtown,MO","4101 Gravois Ave, St Louis Downtown,MO 63116, Store No 636|314-776-1806"
-90.28507,38.570092,"QT-St Louis Downtown,MO","6900 Gravois, St Louis Downtown,MO 63116, Store No 668|314-353-8707"
-90.246488,38.628661,"QT [Auto Diesel]-St Louis Downtown,MO","904 S Vandeventer Ave, St Louis Downtown,MO 63110, Store No 671|314-533-4333"
-90.28045,38.541125,"QT-St Louis Unincorp.,MO","3638 Bayless Rd, St Louis Unincorp,MO 63125, Store No 609|314-631-8384"
-90.613098,37.775864,"QT Travel Center-St Peters,MO","3000 Mid Rivers Mall Dr [I-70 Exit 222], St Peters,MO 63376, Store No 606|636-397-2506"
-90.586286,38.757463,"QT-St Peters,MO","3847 McClay Rd, St Peters,MO 63376, Store No 604|636-928-9884"
-90.621681,38.80101,"QT [Auto Diesel]-St Peters,MO","391 N Main, St Peters,MO 63376, Store No 608|636-970-3029"
-90.610588,38.743446,"QT-St Peters,MO","4646 S St Peters Pkwy, St Peters,MO 63304, Store No 619|636-441-4099"
-90.99159,38.442716,"QT [Auto Diesel]-Union,MO","100 Bourbeuse River Access, Union,MO 63084, Store No 672|636-744-0007"
-90.673823,38.716895,"QT-Weldon Springs,MO","5905 Hwy 94 S, Weldon Springs,MO 63304, Store No 645|636-939-6688"
-90.873613,38.812576,"QT-Wentzville,MO","1140 W Pearce Blvd, Wentzville,MO 63385, Store No 654|636-332-5056"
-90.853079,38.822289,"QT-Wentzville,MO","55 Wentzville Pky, Wentzville,MO 63385, Store No 663|636-332-5920"
-80.7184982,35.3338661,"QT [Auto Diesel]-Charlotte,NC","11230 N Tryon St, Charlotte,NC 28262, Store No 1032|704-549-8712"
-80.8739696,35.1947283,"QT [Auto Diesel]-Charlotte,NC","116 Clanton Rd, Charlotte,NC 28217, Store No 1076|704-522-3877"
-80.882708,35.178838,"QT [Auto Diesel]-Charlotte,NC","127 E Woodlawn Rd, Charlotte,NC 28217, Store No 1071|704-525-1008"
-80.939379,35.13458,"QT [Auto Diesel]-Charlotte,NC","2326 Sandy Porter Rd, Charlotte,NC 28273, Store No 1065|704-587-9490"
-80.8898033,35.2241213,"QT [Auto Diesel]-Charlotte,NC","3025 Wilkinson Blvd, Charlotte,NC 28208, Store No 1004|704-395-3474"
-80.7820107,35.2113392,"QT [Auto Diesel]-Charlotte,NC","3206 Eastway Dr, Charlotte,NC 28205, Store No 1052|704-537-8404"
-80.845167,35.307824,"QT [Auto Diesel]-Charlotte,NC","4937 Sunset Rd, Charlotte,NC 28269, Store No 1029|704-494-4601"
-80.7568811,35.2097433,"QT [Auto Diesel]-Charlotte,NC","5209 Central Ave, Charlotte,NC 28212, Store No 1059|704-567-2346"
-80.7293194,35.2025422,"QT-Charlotte,NC","6721 Albemarle Rd, Charlotte,NC 28212, Store No 1053|704-563-1795"
-80.875397,35.13678,"QT-Charlotte,NC","7115 South Blvd, Charlotte,NC 28273, Store No 1070|704-554-6413"
-80.737174,35.258059,"QT [Auto Diesel]-Charlotte,NC","7205 The Plaza, Charlotte,NC 28215, Store No 1051|704-537-7851"
-80.609435,35.429344,"QT-Concord,NC","1086 Concord Pkwy N, Concord,NC 28027, Store No 1023|704-720-0616"
-80.5515613,35.3752365,"QT [Auto Diesel]-Concord,NC","1862 Warren C Coleman Blvd, Concord,NC 28025, Store No 1030|704-786-8748"
-80.6714834,35.4183287,"QT [Auto Diesel]-Concord,NC","383 George Liles Pkwy, Concord,NC 28027, Store No 1012|704-782-0531"
-80.616116,35.394934,"QT-Concord,NC","859 Concord Pkwy S, Concord,NC 28027, Store No 1025|704-786-7845"
-81.0018827,35.4491076,"QT-Denver,NC","7259 NC 73 Hwy, Denver,NC 28037, Store No 1017|704-827-1624"
-81.2146703,35.2598753,"QT [Auto Diesel]-Gastonia,NC","1843 W Franklin Blvd, Gastonia,NC 28052, Store No 1043|704-861-6211"
-81.18925,35.290449,"QT [Auto Diesel]-Gastonia,NC","2305 N Chester St, Gastonia,NC 28052, Store No 1042|704-833-3008"
-81.176741,35.266227,"QT [Auto Diesel]-Gastonia,NC","310 E Long Ave, Gastonia,NC 28054, Store No 1045|704-866-7119"
-80.673415,35.318393,"QT [Auto Diesel]-Harrisburg,NC","5755 NC Hwy 49 S, Harrisburg,NC 28075, Store No 1031|704-455-2273"
-80.634462,35.061893,"QT [Auto Diesel]-Indian Trail,NC","5650 W Hwy 74, Indian Trail,NC 28110, Store No 1054|704-225-0343"
-80.6010749,35.4732421,"QT [Auto Diesel]-Kannapolis,NC","2585 Dale Earnhardt Blvd, Kannapolis,NC 28083, Store No 1003|704-933-2756"
-80.567751,35.499312,"QT [Auto Diesel]-Kannapolis,NC","2790 Lane St, Kannapolis,NC 28083, Store No 1044|704-934-0014"
-80.6093102,35.4507001,"QT [Auto Diesel]-Kannapolis,NC","821 Cloverleaf Plaza, Kannapolis,NC 28083, Store No 1022|704-788-8431"
-80.7328974,35.129265,"QT [Auto Diesel]-Matthews,NC","10621 Monroe Rd, Matthews,NC 28105, Store No 1028|704-846-8747"
-80.5311369,34.9880877,"QT [Auto Diesel]-Monroe,NC","603 W Roosevelt Blvd, Monroe,NC 28110, Store No 1074|704-283-1772"
-80.842863,35.590125,"QT [Auto Diesel]-Mooresville,NC","161 W Plaza Dr, Mooresville,NC 28117, Store No 1008|704-660-0153"
-80.877969,35.596243,"QT [Auto Diesel]-Mooresville,NC","680 River Hwy, Mooresville,NC 28117, Store No 1009|704-664-0855"
-95.930381,41.18279,"QT-Bellevue,NE","1311 Fort Crook Rd N, Bellevue,NE 68005, Store No 586|402-738-9237"
-96.116833,41.205032,"QT-Omaha,NE","13007 Q St, Omaha,NE 68137, Store No 599|402-861-6870"
-96.043271,41.218134,"QT-Omaha,NE","4212 S 84th St, Omaha,NE 68127, Store No 588|402-935-7959"
-96.024095,41.298761,"QT-Omaha,NE","4404 N 72nd St, Omaha,NE 68134, Store No 587|402-571-1302"
-95.984041,41.272369,"QT-Omaha,NE","4720 Hamilton, Omaha,NE 68132, Store No 585|402-556-7430"
-96.081288,41.20941,"QT [Auto Diesel]-Omaha,NE","5005 S 108th St, Omaha,NE 68137, Store No 596|402-592-9131"
-96.073784,41.306843,"QT-Omaha,NE","5305 N 103rd St, Omaha,NE 68134, Store No 589|402-498-4482"
-96.006443,41.212131,"QT [Auto Diesel]-Omaha,NE","6045 L Street, Omaha,NE 68117, Store No 580|402-731-0110"
-95.984385,41.253055,"QT-Omaha,NE","715 S Saddlecreek Rd, Omaha,NE 68106, Store No 594|402-561-0694"
-96.04805,41.284841,"QT-Omaha,NE","8727 Maple, Omaha,NE 68134, Store No 597|402-391-2650"
-95.935222,36.756771,"QT [Auto Diesel]-Bartlesville,OK","102 SE Washington Blvd, Bartlesville,OK 74006, Store No 32|918-335-1688"
-95.935254,36.725687,"QT [Auto Diesel]-Bartlesville,OK","1835 SE Washington Blvd, Bartlesville,OK 74006, Store No 37|918-333-0694"
-95.8864617,35.9894219,"QT [Auto Diesel]-Bixby,OK","12037 S Memorial Dr, Bixby,OK 74008, Store No 98|918-364-5528"
-95.8868,35.944381,"QT [Auto Diesel]-Bixby,OK","15102 S Memorial, Bixby,OK 74008, Store No 51|918-366-2700"
-95.815497,36.033362,"QT-Broken Arrow,OK","1820 S Aspen, Broken Arrow,OK 74012, Store No 82|918-258-0151"
-95.759881,36.06081,"QT-Broken Arrow,OK","2400 E Kenosha, Broken Arrow,OK 74014, Store No 33|918-355-2876"
-95.815266,36.075606,"QT [Auto Diesel]-Broken Arrow,OK","2400 N Aspen, Broken Arrow,OK 74012, Store No 6|918-251-2923"
-95.831101,36.061006,"QT-Broken Arrow,OK","3502 W Kenosha St, Broken Arrow,OK 74012, Store No 95|918-250-0603"
-95.797274,36.004046,"QT-Broken Arrow,OK","4705 S Elm, Broken Arrow,OK 74012, Store No 81|918-455-8349"
-95.85069,36.046154,"QT [Auto Diesel]-Broken Arrow,OK","4901 W Houston St, Broken Arrow,OK 74012, Store No 94|918-250-7486"
-95.79583,36.060899,"QT-Broken Arrow,OK","501 W Kenosha Ave, Broken Arrow,OK 74012, Store No 80|918-258-8600"
-95.751581,36.046381,"QT [Auto Diesel]-Broken Arrow,OK","8100 E Highway 51, Broken Arrow,OK 74014, Store No 50|918-251-4331"
-95.780581,36.067826,"QT [Auto Diesel]-Broken Arrow,OK","900 E Hillside Dr, Broken Arrow,OK 74012, Store No 34|918-355-0014"
-95.602379,36.336265,"QT [Auto Diesel]-Claremore,OK","151 S Fred Swan Ln, Claremore,OK 74017, Store No 40|918-283-1871"
-95.667641,36.250023,"QT [Auto Diesel]-Claremore,OK","24985 S Hwy 66, Claremore,OK 74019, Store No 66|918-341-0012"
-95.619998,36.308467,"QT-Claremore,OK","520 S JM Davis Blvd, Claremore,OK 74017, Store No 20|918-342-5908"
-95.91829,36.365503,"QT [Auto Diesel]-Collinsville,OK","5020 E 146th St North, Collinsville,OK 74021, Store No 3|918-371-5757"
-96.013684,35.95168,"QT [Auto Diesel]-Glenpool,OK","12100 S Waco, Glenpool,OK 74033, Store No 121|918-296-9898"
-96.009053,35.959345,"QT [Auto Diesel]-Glenpool,OK","91 W 141st St, Glenpool,OK 74033, Store No 106|918-291-2904"
-95.976751,36.015143,"QT [Auto Diesel]-Jenks,OK","712 S Elm, Jenks,OK 74037, Store No 101|918-299-3131"
-95.4025999,35.7688954,"QT [Auto Diesel]-Muskogee,OK","1919 N 32nd St, Muskogee,OK 74401, Store No 72|918-681-7507"
-95.8452958,36.2634536,"QT-Owasso,OK","11502 E 76th St N, Owasso,OK 74055, Store No 2|918-272-1596"
-95.8189,36.321547,"QT [Auto Diesel]-Owasso,OK","11590 N 140th East Ave, Owasso,OK 74055, Store No 62|918-371-3333"
-95.830117,36.278512,"QT [Auto Diesel]-Owasso,OK","12902 E 86th St N, Owasso,OK 74055, Store No 22|918-272-9991"
-95.848255,36.293166,"QT-Owasso,OK","9600 N Garnett Rd, Owasso,OK 74055, Store No 42|918-272-4083"
-96.118727,36.104583,"QT [Auto Diesel]-Sand Springs,OK","2 E 41St st S, Sand Springs,OK 74063, Store No 12|918-241-3095"
-96.115883,36.134395,"QT [Auto Diesel]-Sand Springs,OK","200 S Hwy 97, Sand Springs,OK 74063, Store No 23|918-245-9249"
-96.099741,35.988288,"QT-Sapulpa,OK","1040 E Taft, Sapulpa,OK 74601, Store No 36|918-227-5083"
-96.112204,36.012736,"QT [Auto Diesel]-Sapulpa,OK","1222 N 9th St, Sapulpa,OK 74066, Store No 38|918-224-1700"
-95.886744,36.018341,"QT-Tulsa,OK","10028 S Memorial, Tulsa,OK 74133, Store No 97|918-298-5536"
-95.904602,36.148647,"QT [Auto Diesel]-Tulsa,OK","1014 S Sheridan, Tulsa,OK 74112, Store No 14|918-835-7474"
-95.967294,36.148574,"QT [Auto Diesel]-Tulsa,OK","1022 S Utica Ave, Tulsa,OK 74120, Store No 90|918-585-2107"
-95.862438,36.118765,"QT-Tulsa,OK","10220 E 31st St, Tulsa,OK 74146, Store No 69|918-660-0311"
-95.862569,36.147745,"QT-Tulsa,OK","10310 E 11th, Tulsa,OK 74128, Store No 5|918-834-2968"
-95.855086,36.075267,"QT-Tulsa,OK","10738 E 61st St, Tulsa,OK 74133, Store No 83|918-252-7454"
-95.8500997,36.148145,"QT [Auto Diesel]-Tulsa,OK","11315 E 11th St, Tulsa,OK 74128, Store No 74|918-437-3676"
-96.0057886,36.1297414,"QT [Auto Diesel]-Tulsa,OK","1202 W 23rd St S, Tulsa,OK 74107, Store No 17|918-599-7971"
-95.833179,36.08994,"QT [Auto Diesel]-Tulsa,OK","12880 E 51st St S, Tulsa,OK 74134, Store No 55|918-660-7628"
-95.832829,36.133243,"QT-Tulsa,OK","12910 E 21st St, Tulsa,OK 74134, Store No 26|918-437-0924"
-95.972784,36.060903,"QT-Tulsa,OK","1415 E 71st St S, Tulsa,OK 74136, Store No 45|918-481-5841"
-95.992274,36.141223,"QT [Auto Diesel]-Tulsa,OK","1443 S Denver, Tulsa,OK 74119, Store No 53|918-584-7645"
-96.010501,36.089823,"QT [Auto Diesel]-Tulsa,OK","1617 W 51st St, Tulsa,OK 74107, Store No 9|918-234-0380"
-95.793855,36.160811,"QT Travel Center [Auto Diesel]-Tulsa,OK","16505 E Admiral Pl [I-44 Exit 238], Tulsa,OK 74116, Store No 71|918-446-4325"
-95.7618372,36.1611737,"QT-Tulsa,OK","18 S 193rd ET Ave, Tulsa,OK 74108, Store No 24|918-266-7218"
-95.940507,36.134217,"QT-Tulsa,OK","1946 S Harvard, Tulsa,OK 74112, Store No 27|918-744-0330"
-95.851064,36.162676,"QT-Tulsa,OK","215 N Garnett, Tulsa,OK 74116, Store No 77|918-438-0180"
-96.0203625,36.157187,"QT [Auto Diesel]-Tulsa,OK","220 N Gilcrease Museum Rd, Tulsa,OK 74127, Store No 59|918-592-7700"
-95.950114,36.160864,"QT-Tulsa,OK","2749 E Admiral Pl, Tulsa,OK 74110, Store No 75|918-834-1141"
-95.940494,36.161279,"QT-Tulsa,OK","28 N Harvard, Tulsa,OK 74115, Store No 85|918-834-1861"
-95.945917,36.147643,"QT-Tulsa,OK","3008 E 11th, Tulsa,OK 74104, Store No 16|918-592-2400"
-95.90472,36.119996,"QT-Tulsa,OK","3050 S Sheridan Rd, Tulsa,OK 74129, Store No 13|918-834-7792"
-95.833404,36.118703,"QT-Tulsa,OK","3108 S 129th E Ave, Tulsa,OK 74134, Store No 21|918-627-3707"
-96.029651,36.101344,"QT-Tulsa,OK","3304 W 42nd Pl, Tulsa,OK 74107, Store No 18|918-446-5005"
-95.97587,36.111284,"QT-Tulsa,OK","3606 S Peoria, Tulsa,OK 74105, Store No 57|918-743-5936"
-95.8515854,36.1049004,"QT [Auto Diesel]-Tulsa,OK","4030 S Garnett Rd, Tulsa,OK 74146, Store No 84|918-663-9681"
-95.958079,36.219659,"QT-Tulsa,OK","4545 N Lewis Ave, Tulsa,OK 74110, Store No 11|918-425-1896"
-95.922044,36.092185,"QT-Tulsa,OK","4795 S Yale Ave, Tulsa,OK 74136, Store No 25|918-627-3501"
-95.922211,36.160877,"QT-Tulsa,OK","4903 E Admiral Pl, Tulsa,OK 74115, Store No 7|918-834-4553"
-95.9402323,36.0922173,"QT [Auto Diesel]-Tulsa,OK","4950 S Harvard Ave, Tulsa,OK 74105, Store No 41|918-742-1577"
-95.97574,36.091538,"QT [Auto Diesel]-Tulsa,OK","4970 S Peoria Ave, Tulsa,OK 74105, Store No 1|918-742-1553"
-95.90455,36.089636,"QT-Tulsa,OK","5116 S Sheridan, Tulsa,OK 74135, Store No 31|918-627-6574"
-95.919104,36.061004,"QT-Tulsa,OK","5151 E 71st, Tulsa,OK 74136, Store No 93|918-492-9299"
-95.904451,36.16424,"QT [Auto Diesel]-Tulsa,OK","519 N Sheridan Rd, Tulsa,OK 74115, Store No 44|918-832-9999"
-95.957893,36.075852,"QT-Tulsa,OK","5955 S Lewis, Tulsa,OK 74105, Store No 29|918-742-4599"
-96.048074,36.076481,"QT Travel Center [Auto Diesel]-Tulsa,OK","6008 S 49th W Ave [I-44 Exit 222], Tulsa,OK 74107, Store No 102|918-446-5500"
-95.873477,36.060422,"QT-Tulsa,OK","7103 S 92nd E Ave, Tulsa,OK 74111, Store No 99|918-254-0069"
-95.891033,36.075268,"QT-Tulsa,OK","7626 E 61st St, Tulsa,OK 74133, Store No 10|918-254-6758"
-95.887207,36.1600342,"QT [Auto Diesel]-Tulsa,OK","7878 E Admiral Place, Tulsa,OK 74115, Store No 8|918-835-8245"
-96.002344,36.061049,"QT [Auto Diesel]-Tulsa,OK","807 W 71st St, Tulsa,OK 74132, Store No 107|918-447-2781"
-95.885915,36.046892,"QT-Tulsa,OK","8081 S Memorial, Tulsa,OK 74133, Store No 79|918-459-9268"
-95.886144,36.133586,"QT [Auto Diesel]-Tulsa,OK","8105 E 21st St, Tulsa,OK 85201, Store No 19|918-628-6800"
-95.921954,36.032488,"QT-Tulsa,OK","9037 S Yale, Tulsa,OK 74137, Store No 78|918-496-0247"
-95.8684245,36.0316774,"QT [Auto Diesel]-Tulsa,OK","9111 S Mingo Rd, Tulsa,OK 74133, Store No 91|918-249-1928"
-95.8692474,36.0904655,"QT [Auto Diesel]-Tulsa,OK","9529 E 51st St, Tulsa,OK 74145, Store No 28|918-622-2862"
-95.951027,36.026982,"QT-Tulsa,OK","9555 Riverside Dr, Tulsa,OK 74137, Store No 96|918-296-5397"
-95.869803,36.177207,"QT [Auto Diesel]-Tulsa,OK","9621 E Pine, Tulsa,OK 74115, Store No 56|918-834-9871"
-95.395366,35.958754,"QT [Auto Diesel]-Wagoner,OK","210 S Dewey, Wagoner,OK 74467, Store No 52|918-485-0118"
-82.697295,34.532455,"QT [Auto Diesel]-Anderson,SC","1509 Pearman Dairy Rd, Anderson,SC 29625, Store No 1108|864-225-6037"
-82.63122,34.535353,"QT [Auto Diesel]-Anderson,SC","1701 E Greenville St, Anderson,SC 29621, Store No 1116|864-964-8232"
-82.6641,34.532541,"QT [Auto Diesel]-Anderson,SC","2901 N Main St, Anderson,SC 29621, Store No 1109|864-225-8002"
-82.695185,34.560766,"QT [Auto Diesel]-Anderson,SC","4123 Clemson Blvd, Anderson,SC 29621, Store No 1107|864-222-2271"
-82.69176,34.577345,"QT [Auto Diesel]-Anderson,SC","4535 Liberty Hwy, Anderson,SC 29621, Store No 1106|864-224-8645"
-81.957804,35.014905,"QT [Auto Diesel]-Boiling Springs,SC","140 Candlenut Lane, Boiling Springs,SC 29316, Store No 1100|864-578-8111"
-81.042332,35.107856,"QT [Auto Diesel]-Clover,SC","4020 Charlotte Hwy, Clover,SC 29710, Store No 1057|803-831-7051"
-82.105078,34.913308,"QT [Auto Diesel]-Duncan,SC","105 Spartangreen Blvd, Duncan,SC 29334, Store No 1112|864-486-8067"
-82.545914,34.825923,"QT [Auto Diesel]-Easley,SC","4855 Calhoun Memorial Hwy, Easley,SC 29640, Store No 1121|864-859-8195"
-80.91749,35.0092,"QT [Auto Diesel]-Fort Mill,SC","1312 Hwy 160 East, Fort Mill,SC 29715, Store No 1062|803-802-5818"
-80.936363,35.09558,"QT [Auto Diesel]-Fort Mill,SC","265 Carowinds Blvd, Fort Mill,SC 29708, Store No 1079|803-802-5867"
-80.9322527,35.0890248,"QT [Auto Diesel]-Fort Mill,SC","3282 Hwy 21, Fort Mill,SC 29715, Store No 1077|803-547-5949"
-80.9637327,35.061348,"QT [Auto Diesel]-Fort Mill,SC","891 Gold Hill Rd, Fort Mill,SC 29708, Store No 1075|803-802-4795"
-80.9705351,35.0323179,"QT [Auto Diesel]-Fort Mill,SC","974 Sutton Rd, Fort Mill,SC 29708, Store No 1060|803-802-9579"
-81.704695,35.080327,"QT [Auto Diesel]-Gaffney,SC","101 Lemmons Ln, Gaffney,SC 29341, Store No 1120|864-489-6218"
-82.404561,34.860129,"QT [Auto Diesel]-Greenville,SC","100 Rutherford St, Greenville,SC 29609, Store No 1140|864-233-4252"
-82.317007,34.836308,"QT [Auto Diesel]-Greenville,SC","1012 Woodruff Rd, Greenville,SC 29607, Store No 1147|864-234-7208"
-82.2817672,34.8079866,"QT [Auto Diesel]-Greenville,SC","1015 E Butler Rd, Greenville,SC 29607, Store No 1135|864-987-1823"
-82.2816925,34.820343,"QT [Auto Diesel]-Greenville,SC","1460 Woodruff Rd, Greenville,SC 29607, Store No 1134|864-286-1296"
-82.4242,34.801358,"QT [Auto Diesel]-Greenville,SC","1509 Grove Rd, Greenville,SC 29605, Store No 1145|864-269-5171"
-82.356409,34.882793,"QT [Auto Diesel]-Greenville,SC","2048 Wade Hampton Blvd, Greenville,SC 29615, Store No 1104|864-292-0570"
-82.278725,34.862889,"QT [Auto Diesel]-Greenville,SC","2701 Pelham Rd, Greenville,SC 29615, Store No 1119|864-288-2466"
-82.376702,34.786067,"QT [Auto Diesel]-Greenville,SC","4701 Augusta Rd, Greenville,SC 29605, Store No 1133|864-288-2466"
-82.3564026,34.8561529,"QT [Auto Diesel]-Greenville,SC","548 N Pleasantburg Dr, Greenville,SC 29607, Store No 1105|864-277-6100"
-82.4507343,34.8515403,"QT [Auto Diesel]-Greenville,SC","6050 Whitehorse Rd, Greenville,SC 29611, Store No 1146|864-250-2802"
-82.468815,34.888963,"QT [Auto Diesel]-Greenville,SC","7840 White Horse Rd, Greenville,SC 29611, Store No 1115|864-269-4344"
-82.259139,34.94193,"QT [Auto Diesel]-Greer,SC","1302 W Wade Hampton Blvd, Greer,SC 29650, Store No 1113|864-246-8640"
-82.1570257,34.889672,"QT [Auto Diesel]-Greer,SC","1840 Hwy 101 S, Greer,SC 29651, Store No 1110|864-879-0830"
-82.225481,34.8758311,"QT [Auto Diesel]-Greer,SC","2414 S Hwy 14, Greer,SC 29650, Store No 1114|864-879-1125"
-80.8507778,34.9537258,"QT [Auto Diesel]-Indian Land,SC","8320 Charlotte Hwy, Indian Land,SC 29707, Store No 1049|864-877-6596"
-80.8554747,34.9984758,"QT [Auto Diesel]-Indian Land,SC","9565 Charlotte Hwy, Indian Land,SC 29707, Store No 1048|803-548-3183"
-82.128642,34.955118,"QT [Auto Diesel]-Lyman,SC","12203 Greenville Hwy, Lyman,SC 29365, Store No 1118|803-547-7148"
-82.3163579,34.776605,"QT [Auto Diesel]-Mauldin,SC","304 W Butler Rd, Mauldin,SC 29662, Store No 1144|864-439-6006"
-82.782114,34.632447,"QT [Auto Diesel]-Pendleton,SC","7620 Hwy 76, Pendleton,SC 29670, Store No 1127|864-288-4003"
-82.4805967,34.7880075,"QT [Auto Diesel]-Piedmont,SC","3450 Hwy 153, Piedmont,SC 29673, Store No 1130|864-295-0785"
-80.978394,34.9122233,"QT [Auto Diesel]-Rock Hill,SC","1169 Anderson Rd S Rock Hill,SC 29730, Store No 1092|803-329-2531"
-80.992392,34.975999,"QT [Auto Diesel]-Rock Hill,SC","1195 Riverview Rd, Rock Hill,SC 29732, Store No 1099|803-817-7641"
-80.9871368,34.9768219,"QT [Auto Diesel]-Rock Hill,SC","3836 Celanese Rd, Rock Hill,SC 29730, Store No 1061|803-980-1696"
-80.9963202,34.9554434,"QT [Auto Diesel]-Rock Hill,SC","664 Anderson Rd N, Rock Hill,SC 29730, Store No 1098|803-327-0006"
-81.0555509,34.9322339,"QT [Auto Diesel]-Rock Hill,SC","990 S Cherry Rd, Rock Hill,SC 29732, Store No 1091|803-981-9249"
-82.2420725,34.7043749,"QT [Auto Diesel]-Simpsonville,SC","200 Harrison Bridge Rd, Simpsonville,SC,29680, Store No 1138|864-962-0704"
-81.897686,35.019525,"QT [Auto Diesel]-Spartanburg,SC","21 Fairview Church Rd, Spartanburg,SC 29303, Store No 1129|864-582-5900"
-81.992642,34.920353,"QT [Auto Diesel]-Spartanburg,SC","2313 Reidville Rd, Spartanburg,SC 29301, Store No 1126|864-576-2315"
-81.921703,34.95428,"QT [Auto Diesel]-Spartanburg,SC","448 E Saint John St, Spartanburg,SC 29302, Store No 1132|864-585-0784"
-81.943507,34.945442,"QT [Auto Diesel]-Spartanburg,SC","489 W Main St, Spartanburg,SC 29301, Store No 1131|864-585-5544"
-81.973031,34.985746,"QT [Auto Diesel]-Spartanburg,SC","7114 Lone Oak Rd, Spartanburg,SC 29303, Store No 1111|864-503-9404"
-97.2289289,32.415279,"QT [Auto Diesel]-Alvarado,TX","6940 E Hwy 67, Alvarado,TX 76009, Store No 955|817-783-3225"
-97.114409,32.756367,"QT [Auto Diesel]-Arlington,TX","1425 N Cooper St, Arlington,TX 76011, Store No 876|817-795-1661"
